id,control_id,framework_code,control_number,evidence_type_code,is_mandatory,requirement_description_en,expected_content_en,collection_frequency,retention_period_months,maximum_age_days,requires_attestation,attestation_role,display_order
1465,245,SAMA-CSF,5.2,LOG,True,Provide log demonstrating implementation of Technology - Control 2,Documentation showing detective control implementation,monthly,36,30,False,,1
1466,245,SAMA-CSF,5.2,REPORT,True,Provide report demonstrating implementation of Technology - Control 2,Documentation showing detective control implementation,monthly,36,30,False,,2
1467,245,SAMA-CSF,5.2,SCREENSHOT,False,Provide screenshot demonstrating implementation of Technology - Control 2,Documentation showing detective control implementation,monthly,36,30,False,,3
1468,245,SAMA-CSF,5.2,SCAN_REPORT,False,Provide scan report demonstrating implementation of Technology - Control 2,Documentation showing detective control implementation,monthly,36,30,False,,4
1469,245,SAMA-CSF,5.2,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Technology - Control 2,Documentation showing detective control implementation,monthly,36,30,False,,5
1470,245,SAMA-CSF,5.2,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Technology - Control 2,Documentation showing detective control implementation,monthly,36,30,False,,6
1471,246,SAMA-CSF,6.2,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of People - Control 2,Documentation showing corrective control implementation,continuous,36,30,False,,1
1472,246,SAMA-CSF,6.2,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of People - Control 2,Documentation showing corrective control implementation,continuous,36,30,False,,2
1473,246,SAMA-CSF,6.2,TEST_RESULT,False,Provide test result demonstrating implementation of People - Control 2,Documentation showing corrective control implementation,continuous,36,30,False,,3
1474,246,SAMA-CSF,6.2,ATTESTATION,False,Provide attestation demonstrating implementation of People - Control 2,Documentation showing corrective control implementation,continuous,36,30,True,CISO,4
1475,246,SAMA-CSF,6.2,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of People - Control 2,Documentation showing corrective control implementation,continuous,36,30,False,,5
1476,246,SAMA-CSF,6.2,CHANGE_RECORD,False,Provide change record demonstrating implementation of People - Control 2,Documentation showing corrective control implementation,continuous,36,30,False,,6
1477,247,SAMA-CSF,1.3,POLICY,True,Provide policy demonstrating implementation of Governance - Control 3,Documentation showing preventive control implementation,annually,36,365,False,,1
1478,247,SAMA-CSF,1.3,PROCEDURE,True,Provide procedure demonstrating implementation of Governance - Control 3,Documentation showing preventive control implementation,annually,36,365,False,,2
1479,247,SAMA-CSF,1.3,STANDARD,False,Provide standard demonstrating implementation of Governance - Control 3,Documentation showing preventive control implementation,annually,36,365,False,,3
1480,247,SAMA-CSF,1.3,CONFIG,False,Provide config demonstrating implementation of Governance - Control 3,Documentation showing preventive control implementation,annually,36,365,False,,4
1481,247,SAMA-CSF,1.3,TRAINING_RECORD,False,Provide training record demonstrating implementation of Governance - Control 3,Documentation showing preventive control implementation,annually,36,365,False,,5
1482,247,SAMA-CSF,1.3,APPROVAL,False,Provide approval demonstrating implementation of Governance - Control 3,Documentation showing preventive control implementation,annually,36,365,True,Management,6
1483,248,SAMA-CSF,2.3,LOG,True,Provide log demonstrating implementation of Risk - Control 3,Documentation showing detective control implementation,quarterly,36,90,False,,1
1484,248,SAMA-CSF,2.3,REPORT,True,Provide report demonstrating implementation of Risk - Control 3,Documentation showing detective control implementation,quarterly,36,90,False,,2
1485,248,SAMA-CSF,2.3,SCREENSHOT,False,Provide screenshot demonstrating implementation of Risk - Control 3,Documentation showing detective control implementation,quarterly,36,90,False,,3
1486,248,SAMA-CSF,2.3,SCAN_REPORT,False,Provide scan report demonstrating implementation of Risk - Control 3,Documentation showing detective control implementation,quarterly,36,90,False,,4
1487,248,SAMA-CSF,2.3,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Risk - Control 3,Documentation showing detective control implementation,quarterly,36,90,False,,5
1488,248,SAMA-CSF,2.3,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Risk - Control 3,Documentation showing detective control implementation,quarterly,36,90,False,,6
1489,249,SAMA-CSF,3.3,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Compliance - Control 3,Documentation showing corrective control implementation,monthly,36,30,False,,1
1490,249,SAMA-CSF,3.3,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Compliance - Control 3,Documentation showing corrective control implementation,monthly,36,30,False,,2
1491,249,SAMA-CSF,3.3,TEST_RESULT,False,Provide test result demonstrating implementation of Compliance - Control 3,Documentation showing corrective control implementation,monthly,36,30,False,,3
1492,249,SAMA-CSF,3.3,ATTESTATION,False,Provide attestation demonstrating implementation of Compliance - Control 3,Documentation showing corrective control implementation,monthly,36,30,True,CISO,4
1493,249,SAMA-CSF,3.3,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Compliance - Control 3,Documentation showing corrective control implementation,monthly,36,30,False,,5
1494,249,SAMA-CSF,3.3,CHANGE_RECORD,False,Provide change record demonstrating implementation of Compliance - Control 3,Documentation showing corrective control implementation,monthly,36,30,False,,6
1495,250,SAMA-CSF,4.3,POLICY,True,Provide policy demonstrating implementation of Operations - Control 3,Documentation showing preventive control implementation,continuous,36,30,False,,1
1496,250,SAMA-CSF,4.3,PROCEDURE,True,Provide procedure demonstrating implementation of Operations - Control 3,Documentation showing preventive control implementation,continuous,36,30,False,,2
1497,250,SAMA-CSF,4.3,STANDARD,False,Provide standard demonstrating implementation of Operations - Control 3,Documentation showing preventive control implementation,continuous,36,30,False,,3
1498,250,SAMA-CSF,4.3,CONFIG,False,Provide config demonstrating implementation of Operations - Control 3,Documentation showing preventive control implementation,continuous,36,30,False,,4
1499,250,SAMA-CSF,4.3,TRAINING_RECORD,False,Provide training record demonstrating implementation of Operations - Control 3,Documentation showing preventive control implementation,continuous,36,30,False,,5
1500,250,SAMA-CSF,4.3,APPROVAL,False,Provide approval demonstrating implementation of Operations - Control 3,Documentation showing preventive control implementation,continuous,36,30,True,Management,6
1501,251,SAMA-CSF,5.3,LOG,True,Provide log demonstrating implementation of Technology - Control 3,Documentation showing detective control implementation,annually,36,365,False,,1
1502,251,SAMA-CSF,5.3,REPORT,True,Provide report demonstrating implementation of Technology - Control 3,Documentation showing detective control implementation,annually,36,365,False,,2
1503,251,SAMA-CSF,5.3,SCREENSHOT,False,Provide screenshot demonstrating implementation of Technology - Control 3,Documentation showing detective control implementation,annually,36,365,False,,3
1504,251,SAMA-CSF,5.3,SCAN_REPORT,False,Provide scan report demonstrating implementation of Technology - Control 3,Documentation showing detective control implementation,annually,36,365,False,,4
1505,251,SAMA-CSF,5.3,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Technology - Control 3,Documentation showing detective control implementation,annually,36,365,False,,5
1506,251,SAMA-CSF,5.3,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Technology - Control 3,Documentation showing detective control implementation,annually,36,365,False,,6
1507,252,SAMA-CSF,6.3,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of People - Control 3,Documentation showing corrective control implementation,quarterly,36,90,False,,1
1508,252,SAMA-CSF,6.3,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of People - Control 3,Documentation showing corrective control implementation,quarterly,36,90,False,,2
1509,252,SAMA-CSF,6.3,TEST_RESULT,False,Provide test result demonstrating implementation of People - Control 3,Documentation showing corrective control implementation,quarterly,36,90,False,,3
1510,252,SAMA-CSF,6.3,ATTESTATION,False,Provide attestation demonstrating implementation of People - Control 3,Documentation showing corrective control implementation,quarterly,36,90,True,CISO,4
1511,252,SAMA-CSF,6.3,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of People - Control 3,Documentation showing corrective control implementation,quarterly,36,90,False,,5
1512,252,SAMA-CSF,6.3,CHANGE_RECORD,False,Provide change record demonstrating implementation of People - Control 3,Documentation showing corrective control implementation,quarterly,36,90,False,,6
1513,253,SAMA-CSF,1.4,POLICY,True,Provide policy demonstrating implementation of Governance - Control 4,Documentation showing preventive control implementation,monthly,36,30,False,,1
1514,253,SAMA-CSF,1.4,PROCEDURE,True,Provide procedure demonstrating implementation of Governance - Control 4,Documentation showing preventive control implementation,monthly,36,30,False,,2
1515,253,SAMA-CSF,1.4,STANDARD,False,Provide standard demonstrating implementation of Governance - Control 4,Documentation showing preventive control implementation,monthly,36,30,False,,3
1516,253,SAMA-CSF,1.4,CONFIG,False,Provide config demonstrating implementation of Governance - Control 4,Documentation showing preventive control implementation,monthly,36,30,False,,4
1517,253,SAMA-CSF,1.4,TRAINING_RECORD,False,Provide training record demonstrating implementation of Governance - Control 4,Documentation showing preventive control implementation,monthly,36,30,False,,5
1518,253,SAMA-CSF,1.4,APPROVAL,False,Provide approval demonstrating implementation of Governance - Control 4,Documentation showing preventive control implementation,monthly,36,30,True,Management,6
1519,254,SAMA-CSF,2.4,LOG,True,Provide log demonstrating implementation of Risk - Control 4,Documentation showing detective control implementation,continuous,36,30,False,,1
1520,254,SAMA-CSF,2.4,REPORT,True,Provide report demonstrating implementation of Risk - Control 4,Documentation showing detective control implementation,continuous,36,30,False,,2
1521,254,SAMA-CSF,2.4,SCREENSHOT,False,Provide screenshot demonstrating implementation of Risk - Control 4,Documentation showing detective control implementation,continuous,36,30,False,,3
1522,254,SAMA-CSF,2.4,SCAN_REPORT,False,Provide scan report demonstrating implementation of Risk - Control 4,Documentation showing detective control implementation,continuous,36,30,False,,4
