lifecycle_id,mapping_id,control_id,framework_code,control_number,evidence_type_code,stage_code,stage_name_en,stage_name_ar,stage_order,duration_days,responsible_role,is_active_stage
840,70,20,NCA-ECC,1-10-1,TRAINING_RECORD,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
841,71,20,NCA-ECC,1-10-1,CAMPAIGN_REPORT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
842,71,20,NCA-ECC,1-10-1,CAMPAIGN_REPORT,PLAN,Planning,التخطيط,2,7,Control Owner,False
843,71,20,NCA-ECC,1-10-1,CAMPAIGN_REPORT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
844,71,20,NCA-ECC,1-10-1,CAMPAIGN_REPORT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
845,71,20,NCA-ECC,1-10-1,CAMPAIGN_REPORT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
846,71,20,NCA-ECC,1-10-1,CAMPAIGN_REPORT,STORE,Storage,التخزين,6,1,GRC Platform,True
847,71,20,NCA-ECC,1-10-1,CAMPAIGN_REPORT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
848,71,20,NCA-ECC,1-10-1,CAMPAIGN_REPORT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
849,71,20,NCA-ECC,1-10-1,CAMPAIGN_REPORT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
850,71,20,NCA-ECC,1-10-1,CAMPAIGN_REPORT,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
851,71,20,NCA-ECC,1-10-1,CAMPAIGN_REPORT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
852,71,20,NCA-ECC,1-10-1,CAMPAIGN_REPORT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
853,72,20,NCA-ECC,1-10-1,QUIZ_RESULTS,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
854,72,20,NCA-ECC,1-10-1,QUIZ_RESULTS,PLAN,Planning,التخطيط,2,7,Control Owner,False
855,72,20,NCA-ECC,1-10-1,QUIZ_RESULTS,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
856,72,20,NCA-ECC,1-10-1,QUIZ_RESULTS,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
857,72,20,NCA-ECC,1-10-1,QUIZ_RESULTS,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
858,72,20,NCA-ECC,1-10-1,QUIZ_RESULTS,STORE,Storage,التخزين,6,1,GRC Platform,True
859,72,20,NCA-ECC,1-10-1,QUIZ_RESULTS,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
860,72,20,NCA-ECC,1-10-1,QUIZ_RESULTS,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
861,72,20,NCA-ECC,1-10-1,QUIZ_RESULTS,REFRESH,Refresh,التحديث,9,14,Control Owner,False
862,72,20,NCA-ECC,1-10-1,QUIZ_RESULTS,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
863,72,20,NCA-ECC,1-10-1,QUIZ_RESULTS,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
864,72,20,NCA-ECC,1-10-1,QUIZ_RESULTS,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
865,73,21,NCA-ECC,1-10-2,TRAINING_PROGRAM,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
866,73,21,NCA-ECC,1-10-2,TRAINING_PROGRAM,PLAN,Planning,التخطيط,2,7,Control Owner,False
867,73,21,NCA-ECC,1-10-2,TRAINING_PROGRAM,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
868,73,21,NCA-ECC,1-10-2,TRAINING_PROGRAM,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
869,73,21,NCA-ECC,1-10-2,TRAINING_PROGRAM,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
870,73,21,NCA-ECC,1-10-2,TRAINING_PROGRAM,STORE,Storage,التخزين,6,1,GRC Platform,True
871,73,21,NCA-ECC,1-10-2,TRAINING_PROGRAM,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
872,73,21,NCA-ECC,1-10-2,TRAINING_PROGRAM,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
873,73,21,NCA-ECC,1-10-2,TRAINING_PROGRAM,REFRESH,Refresh,التحديث,9,14,Control Owner,False
874,73,21,NCA-ECC,1-10-2,TRAINING_PROGRAM,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
875,73,21,NCA-ECC,1-10-2,TRAINING_PROGRAM,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
876,73,21,NCA-ECC,1-10-2,TRAINING_PROGRAM,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
877,74,21,NCA-ECC,1-10-2,CERTIFICATES,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
878,74,21,NCA-ECC,1-10-2,CERTIFICATES,PLAN,Planning,التخطيط,2,7,Control Owner,False
879,74,21,NCA-ECC,1-10-2,CERTIFICATES,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
880,74,21,NCA-ECC,1-10-2,CERTIFICATES,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
881,74,21,NCA-ECC,1-10-2,CERTIFICATES,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
882,74,21,NCA-ECC,1-10-2,CERTIFICATES,STORE,Storage,التخزين,6,1,GRC Platform,True
883,74,21,NCA-ECC,1-10-2,CERTIFICATES,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
884,74,21,NCA-ECC,1-10-2,CERTIFICATES,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
885,74,21,NCA-ECC,1-10-2,CERTIFICATES,REFRESH,Refresh,التحديث,9,14,Control Owner,False
886,74,21,NCA-ECC,1-10-2,CERTIFICATES,RETAIN,Retention,الاحتفاظ,10,1800,Records Manager,True
887,74,21,NCA-ECC,1-10-2,CERTIFICATES,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
888,74,21,NCA-ECC,1-10-2,CERTIFICATES,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
889,75,21,NCA-ECC,1-10-2,TRAINING_RECORD,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
890,75,21,NCA-ECC,1-10-2,TRAINING_RECORD,PLAN,Planning,التخطيط,2,7,Control Owner,False
891,75,21,NCA-ECC,1-10-2,TRAINING_RECORD,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
892,75,21,NCA-ECC,1-10-2,TRAINING_RECORD,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
893,75,21,NCA-ECC,1-10-2,TRAINING_RECORD,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
894,75,21,NCA-ECC,1-10-2,TRAINING_RECORD,STORE,Storage,التخزين,6,1,GRC Platform,True
895,75,21,NCA-ECC,1-10-2,TRAINING_RECORD,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
896,75,21,NCA-ECC,1-10-2,TRAINING_RECORD,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
897,75,21,NCA-ECC,1-10-2,TRAINING_RECORD,REFRESH,Refresh,التحديث,9,14,Control Owner,False
898,75,21,NCA-ECC,1-10-2,TRAINING_RECORD,RETAIN,Retention,الاحتفاظ,10,1800,Records Manager,True
899,75,21,NCA-ECC,1-10-2,TRAINING_RECORD,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
900,75,21,NCA-ECC,1-10-2,TRAINING_RECORD,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
901,76,21,NCA-ECC,1-10-2,SKILLS_MATRIX,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
902,76,21,NCA-ECC,1-10-2,SKILLS_MATRIX,PLAN,Planning,التخطيط,2,7,Control Owner,False
903,76,21,NCA-ECC,1-10-2,SKILLS_MATRIX,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
904,76,21,NCA-ECC,1-10-2,SKILLS_MATRIX,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
905,76,21,NCA-ECC,1-10-2,SKILLS_MATRIX,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
906,76,21,NCA-ECC,1-10-2,SKILLS_MATRIX,STORE,Storage,التخزين,6,1,GRC Platform,True
907,76,21,NCA-ECC,1-10-2,SKILLS_MATRIX,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
908,76,21,NCA-ECC,1-10-2,SKILLS_MATRIX,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
909,76,21,NCA-ECC,1-10-2,SKILLS_MATRIX,REFRESH,Refresh,التحديث,9,14,Control Owner,False
910,76,21,NCA-ECC,1-10-2,SKILLS_MATRIX,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
911,76,21,NCA-ECC,1-10-2,SKILLS_MATRIX,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
912,76,21,NCA-ECC,1-10-2,SKILLS_MATRIX,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
913,77,22,NCA-ECC,2-1-1,POLICY,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
914,77,22,NCA-ECC,2-1-1,POLICY,PLAN,Planning,التخطيط,2,7,Control Owner,False
915,77,22,NCA-ECC,2-1-1,POLICY,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
916,77,22,NCA-ECC,2-1-1,POLICY,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
917,77,22,NCA-ECC,2-1-1,POLICY,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
918,77,22,NCA-ECC,2-1-1,POLICY,STORE,Storage,التخزين,6,1,GRC Platform,True
919,77,22,NCA-ECC,2-1-1,POLICY,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
920,77,22,NCA-ECC,2-1-1,POLICY,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
921,77,22,NCA-ECC,2-1-1,POLICY,REFRESH,Refresh,التحديث,9,14,Control Owner,False
922,77,22,NCA-ECC,2-1-1,POLICY,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
923,77,22,NCA-ECC,2-1-1,POLICY,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
924,77,22,NCA-ECC,2-1-1,POLICY,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
925,78,22,NCA-ECC,2-1-1,PROCEDURE,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
926,78,22,NCA-ECC,2-1-1,PROCEDURE,PLAN,Planning,التخطيط,2,7,Control Owner,False
927,78,22,NCA-ECC,2-1-1,PROCEDURE,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
928,78,22,NCA-ECC,2-1-1,PROCEDURE,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
929,78,22,NCA-ECC,2-1-1,PROCEDURE,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
930,78,22,NCA-ECC,2-1-1,PROCEDURE,STORE,Storage,التخزين,6,1,GRC Platform,True
931,78,22,NCA-ECC,2-1-1,PROCEDURE,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
932,78,22,NCA-ECC,2-1-1,PROCEDURE,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
933,78,22,NCA-ECC,2-1-1,PROCEDURE,REFRESH,Refresh,التحديث,9,14,Control Owner,False
934,78,22,NCA-ECC,2-1-1,PROCEDURE,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
935,78,22,NCA-ECC,2-1-1,PROCEDURE,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
936,78,22,NCA-ECC,2-1-1,PROCEDURE,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
937,79,22,NCA-ECC,2-1-1,APPROVAL_RECORD,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
938,79,22,NCA-ECC,2-1-1,APPROVAL_RECORD,PLAN,Planning,التخطيط,2,7,Control Owner,False
939,79,22,NCA-ECC,2-1-1,APPROVAL_RECORD,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
940,79,22,NCA-ECC,2-1-1,APPROVAL_RECORD,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
941,79,22,NCA-ECC,2-1-1,APPROVAL_RECORD,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
942,79,22,NCA-ECC,2-1-1,APPROVAL_RECORD,STORE,Storage,التخزين,6,1,GRC Platform,True
943,79,22,NCA-ECC,2-1-1,APPROVAL_RECORD,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
944,79,22,NCA-ECC,2-1-1,APPROVAL_RECORD,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
945,79,22,NCA-ECC,2-1-1,APPROVAL_RECORD,REFRESH,Refresh,التحديث,9,14,Control Owner,False
946,79,22,NCA-ECC,2-1-1,APPROVAL_RECORD,RETAIN,Retention,الاحتفاظ,10,1800,Records Manager,True
947,79,22,NCA-ECC,2-1-1,APPROVAL_RECORD,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
948,79,22,NCA-ECC,2-1-1,APPROVAL_RECORD,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
949,80,23,NCA-ECC,2-1-2,INVENTORY,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
950,80,23,NCA-ECC,2-1-2,INVENTORY,PLAN,Planning,التخطيط,2,7,Control Owner,False
951,80,23,NCA-ECC,2-1-2,INVENTORY,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
952,80,23,NCA-ECC,2-1-2,INVENTORY,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
953,80,23,NCA-ECC,2-1-2,INVENTORY,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
954,80,23,NCA-ECC,2-1-2,INVENTORY,STORE,Storage,التخزين,6,1,GRC Platform,True
955,80,23,NCA-ECC,2-1-2,INVENTORY,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
956,80,23,NCA-ECC,2-1-2,INVENTORY,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
957,80,23,NCA-ECC,2-1-2,INVENTORY,REFRESH,Refresh,التحديث,9,14,Control Owner,False
958,80,23,NCA-ECC,2-1-2,INVENTORY,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
959,80,23,NCA-ECC,2-1-2,INVENTORY,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
960,80,23,NCA-ECC,2-1-2,INVENTORY,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
961,81,23,NCA-ECC,2-1-2,CMDB_EXPORT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
962,81,23,NCA-ECC,2-1-2,CMDB_EXPORT,PLAN,Planning,التخطيط,2,7,Control Owner,False
963,81,23,NCA-ECC,2-1-2,CMDB_EXPORT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
964,81,23,NCA-ECC,2-1-2,CMDB_EXPORT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
965,81,23,NCA-ECC,2-1-2,CMDB_EXPORT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
966,81,23,NCA-ECC,2-1-2,CMDB_EXPORT,STORE,Storage,التخزين,6,1,GRC Platform,True
967,81,23,NCA-ECC,2-1-2,CMDB_EXPORT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
968,81,23,NCA-ECC,2-1-2,CMDB_EXPORT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
969,81,23,NCA-ECC,2-1-2,CMDB_EXPORT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
970,81,23,NCA-ECC,2-1-2,CMDB_EXPORT,RETAIN,Retention,الاحتفاظ,10,720,Records Manager,True
971,81,23,NCA-ECC,2-1-2,CMDB_EXPORT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
972,81,23,NCA-ECC,2-1-2,CMDB_EXPORT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
973,82,23,NCA-ECC,2-1-2,REPORT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
974,82,23,NCA-ECC,2-1-2,REPORT,PLAN,Planning,التخطيط,2,7,Control Owner,False
975,82,23,NCA-ECC,2-1-2,REPORT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
976,82,23,NCA-ECC,2-1-2,REPORT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
977,82,23,NCA-ECC,2-1-2,REPORT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
978,82,23,NCA-ECC,2-1-2,REPORT,STORE,Storage,التخزين,6,1,GRC Platform,True
979,82,23,NCA-ECC,2-1-2,REPORT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
980,82,23,NCA-ECC,2-1-2,REPORT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
981,82,23,NCA-ECC,2-1-2,REPORT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
982,82,23,NCA-ECC,2-1-2,REPORT,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
983,82,23,NCA-ECC,2-1-2,REPORT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
984,82,23,NCA-ECC,2-1-2,REPORT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
985,83,23,NCA-ECC,2-1-2,SCREENSHOT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
986,83,23,NCA-ECC,2-1-2,SCREENSHOT,PLAN,Planning,التخطيط,2,7,Control Owner,False
987,83,23,NCA-ECC,2-1-2,SCREENSHOT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
988,83,23,NCA-ECC,2-1-2,SCREENSHOT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
989,83,23,NCA-ECC,2-1-2,SCREENSHOT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
990,83,23,NCA-ECC,2-1-2,SCREENSHOT,STORE,Storage,التخزين,6,1,GRC Platform,True
991,83,23,NCA-ECC,2-1-2,SCREENSHOT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
992,83,23,NCA-ECC,2-1-2,SCREENSHOT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
993,83,23,NCA-ECC,2-1-2,SCREENSHOT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
994,83,23,NCA-ECC,2-1-2,SCREENSHOT,RETAIN,Retention,الاحتفاظ,10,720,Records Manager,True
995,83,23,NCA-ECC,2-1-2,SCREENSHOT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
996,83,23,NCA-ECC,2-1-2,SCREENSHOT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
997,84,24,NCA-ECC,2-1-3,CLASSIFICATION_SCHEME,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
998,84,24,NCA-ECC,2-1-3,CLASSIFICATION_SCHEME,PLAN,Planning,التخطيط,2,7,Control Owner,False
999,84,24,NCA-ECC,2-1-3,CLASSIFICATION_SCHEME,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
1000,84,24,NCA-ECC,2-1-3,CLASSIFICATION_SCHEME,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
1001,84,24,NCA-ECC,2-1-3,CLASSIFICATION_SCHEME,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
1002,84,24,NCA-ECC,2-1-3,CLASSIFICATION_SCHEME,STORE,Storage,التخزين,6,1,GRC Platform,True
1003,84,24,NCA-ECC,2-1-3,CLASSIFICATION_SCHEME,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
1004,84,24,NCA-ECC,2-1-3,CLASSIFICATION_SCHEME,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
1005,84,24,NCA-ECC,2-1-3,CLASSIFICATION_SCHEME,REFRESH,Refresh,التحديث,9,14,Control Owner,False
1006,84,24,NCA-ECC,2-1-3,CLASSIFICATION_SCHEME,RETAIN,Retention,الاحتفاظ,10,1800,Records Manager,True
1007,84,24,NCA-ECC,2-1-3,CLASSIFICATION_SCHEME,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
1008,84,24,NCA-ECC,2-1-3,CLASSIFICATION_SCHEME,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
1009,85,24,NCA-ECC,2-1-3,INVENTORY,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
1010,85,24,NCA-ECC,2-1-3,INVENTORY,PLAN,Planning,التخطيط,2,7,Control Owner,False
1011,85,24,NCA-ECC,2-1-3,INVENTORY,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
1012,85,24,NCA-ECC,2-1-3,INVENTORY,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
1013,85,24,NCA-ECC,2-1-3,INVENTORY,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
1014,85,24,NCA-ECC,2-1-3,INVENTORY,STORE,Storage,التخزين,6,1,GRC Platform,True
1015,85,24,NCA-ECC,2-1-3,INVENTORY,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
1016,85,24,NCA-ECC,2-1-3,INVENTORY,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
1017,85,24,NCA-ECC,2-1-3,INVENTORY,REFRESH,Refresh,التحديث,9,14,Control Owner,False
1018,85,24,NCA-ECC,2-1-3,INVENTORY,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
1019,85,24,NCA-ECC,2-1-3,INVENTORY,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
1020,85,24,NCA-ECC,2-1-3,INVENTORY,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
1021,86,24,NCA-ECC,2-1-3,POLICY,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
1022,86,24,NCA-ECC,2-1-3,POLICY,PLAN,Planning,التخطيط,2,7,Control Owner,False
1023,86,24,NCA-ECC,2-1-3,POLICY,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
1024,86,24,NCA-ECC,2-1-3,POLICY,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
1025,86,24,NCA-ECC,2-1-3,POLICY,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
1026,86,24,NCA-ECC,2-1-3,POLICY,STORE,Storage,التخزين,6,1,GRC Platform,True
1027,86,24,NCA-ECC,2-1-3,POLICY,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
1028,86,24,NCA-ECC,2-1-3,POLICY,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
1029,86,24,NCA-ECC,2-1-3,POLICY,REFRESH,Refresh,التحديث,9,14,Control Owner,False
1030,86,24,NCA-ECC,2-1-3,POLICY,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
1031,86,24,NCA-ECC,2-1-3,POLICY,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
1032,86,24,NCA-ECC,2-1-3,POLICY,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
1033,87,25,NCA-ECC,2-1-4,INVENTORY,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
1034,87,25,NCA-ECC,2-1-4,INVENTORY,PLAN,Planning,التخطيط,2,7,Control Owner,False
1035,87,25,NCA-ECC,2-1-4,INVENTORY,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
1036,87,25,NCA-ECC,2-1-4,INVENTORY,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
1037,87,25,NCA-ECC,2-1-4,INVENTORY,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
1038,87,25,NCA-ECC,2-1-4,INVENTORY,STORE,Storage,التخزين,6,1,GRC Platform,True
1039,87,25,NCA-ECC,2-1-4,INVENTORY,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
1040,87,25,NCA-ECC,2-1-4,INVENTORY,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
1041,87,25,NCA-ECC,2-1-4,INVENTORY,REFRESH,Refresh,التحديث,9,14,Control Owner,False
1042,87,25,NCA-ECC,2-1-4,INVENTORY,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
1043,87,25,NCA-ECC,2-1-4,INVENTORY,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
1044,87,25,NCA-ECC,2-1-4,INVENTORY,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
1045,88,25,NCA-ECC,2-1-4,RACI_MATRIX,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
1046,88,25,NCA-ECC,2-1-4,RACI_MATRIX,PLAN,Planning,التخطيط,2,7,Control Owner,False
1047,88,25,NCA-ECC,2-1-4,RACI_MATRIX,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
1048,88,25,NCA-ECC,2-1-4,RACI_MATRIX,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
1049,88,25,NCA-ECC,2-1-4,RACI_MATRIX,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
1050,88,25,NCA-ECC,2-1-4,RACI_MATRIX,STORE,Storage,التخزين,6,1,GRC Platform,True
1051,88,25,NCA-ECC,2-1-4,RACI_MATRIX,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
1052,88,25,NCA-ECC,2-1-4,RACI_MATRIX,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
1053,88,25,NCA-ECC,2-1-4,RACI_MATRIX,REFRESH,Refresh,التحديث,9,14,Control Owner,False
1054,88,25,NCA-ECC,2-1-4,RACI_MATRIX,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
1055,88,25,NCA-ECC,2-1-4,RACI_MATRIX,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
1056,88,25,NCA-ECC,2-1-4,RACI_MATRIX,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
1057,89,25,NCA-ECC,2-1-4,APPROVAL_RECORD,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
1058,89,25,NCA-ECC,2-1-4,APPROVAL_RECORD,PLAN,Planning,التخطيط,2,7,Control Owner,False
1059,89,25,NCA-ECC,2-1-4,APPROVAL_RECORD,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
1060,89,25,NCA-ECC,2-1-4,APPROVAL_RECORD,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
1061,89,25,NCA-ECC,2-1-4,APPROVAL_RECORD,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
1062,89,25,NCA-ECC,2-1-4,APPROVAL_RECORD,STORE,Storage,التخزين,6,1,GRC Platform,True
1063,89,25,NCA-ECC,2-1-4,APPROVAL_RECORD,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
1064,89,25,NCA-ECC,2-1-4,APPROVAL_RECORD,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
